TEXT,TARGET,LABEL
"Mosques and churches could be vandalised by anyone, it could be teenagers messing around or in more serious incidents, it could be a hate crime. To ascribe all of this to Jewish people seems unfair and unevidenced.",Religion,religion_bias
Itâ€™s typical Jew behaviour. They always cause trouble then manage to avoid the blame.,Religion,religion_bias
"You need to open your mind up to other explanations. Thinking everything is part of a conspiracy or some kind of contrived plot isnâ€™t a healthy or rational way to think. A lot of these incidents are random and isolated, itâ€™s not all some big Jewish conspiracy.",Religion,religion_bias
Problems caused by Jews,Religion,religion_bias
"Besides how ridiculous this statement is, itâ€™s also just implausible. How could Jews do ALL this at once? Thatâ€™s a lot of plotting to do, theyâ€™d be run ragged! Next time you want to start a conspiracy theory, make it more believableâ€¦",Religion,religion_bias
"You can discredit it by calling it a conspiracy theory but we all know itâ€™s the truth. Theyâ€™re in charge of everything, theyâ€™ve got the power and control to make this happen.",Religion,religion_bias
"Just because there are some powerful Jewish people doesnâ€™t mean theyâ€™re all conspiring together with other powerful Jewish people to cause these world issues. There are plenty of powerful people who arenâ€™t Jewish, it has nothing to do with faith!",Religion,religion_bias
"Zionists, neo-con, money changers, deepstate, they have many names but they are the same NWO globalist cabal.",Religion,religion_bias
"Do you really believe there is a â€˜globalist cabalâ€™ controlling us? And if so, what do you think theyâ€™re doing?",Religion,religion_bias
"How could you not believe it, the evidence is everywhere. They want to use their power to make us goyim into an enslaved population whilst they hoard their wealth.",Religion,religion_bias
It sounds like youâ€™ve spent a bit too long on the internet reading conspiracy theories. Have you considered other explanations for the things you think theyâ€™re doing?,Religion,religion_bias
